ChZDSUhNMG9nS0VJQ0FnSURlbWZfaFZBEAE,Ryan Aziz Saputra,5,⭐⭐⭐⭐⭐,3 tahun lalu,"Tempatnya dipusat kota,selatan gramedia persis,barat jalan Cuma minim info,karena plangnya menghadap utara, Pelayanan ramah,, …"
ChdDSUhNMG9nS0VJQ0FnSUQ2NGNTOXRRRRAB,Dany,5,⭐⭐⭐⭐⭐,4 tahun lalu,Fact about the building: • Merupakan rumah tinggal Letnan Jenderal Oerip Soemohardjo sampai beliau meninggal di tahun 1948. …
ChdDSUhNMG9nS0VJQ0FnSURHcGJqZTF3RRAB,Zulfiqar Islahqamat,5,⭐⭐⭐⭐⭐,4 tahun lalu,Pelayanan yang cukup ramah untuk saya sebagai seorang wisatawan yang berkunjung. Semoga dapat dipertahankan dan ditingkatkan lagi. 1
ChdDSUhNMG9nS0VJQ0FnSUM3N3F6WHpRRRAB,iwa,5,⭐⭐⭐⭐⭐,2 tahun lalu,Datang di depannya ada Boulevard bagus untuk foto-foto di saat subuh
Ci9DQUlRQUNvZENodHljRjlvT2s0eWVsZHZaM3BXYjNOc1QwNXpMVzlXTldKbmRsRRAB,Tyas Saputri,5,⭐⭐⭐⭐⭐,6 bulan lalu,"Staffnya ramah security nya humoris ( mas Budi) tempat nya bagus, nyaman bersih"
ChZDSUhNMG9nS0VJQ0FnSUNMbEtfNmZBEAE,Nina Antasari,5,⭐⭐⭐⭐⭐,2 tahun lalu,seru loh... sya sangat ...salam sukses buat semua sya warga Klitren... next serukan lagee even nya... matursuwun panitia & band... Jogja istimewah
ChdDSUhNMG9nS0VJQ0FnSUQydW9iZzl3RRAB,a lisnanto gathi,5,⭐⭐⭐⭐⭐,4 tahun lalu,"Bangunan dari dinas pariwisata ini termasuk dalam cagar budaya. Begitu juga dengan kawasan ini. Dinas pariwisata sering mengadakan event, yg paling baru adalah hunting foto di kawasan kotabaru."
ChZDSUhNMG9nS0VJQ0FnSUM3M2RPOWJREAE,nandang yatnajatnika,5,⭐⭐⭐⭐⭐,2 tahun lalu,Tolong pengamen yg di kawasan Malioboro dan sekitarnya diteribkan karena terkesan memaksa walaupun sudah minta maaf berkali kali jg. Tetap saja berdiri sambil ngelihatin. Terus setelah dikasih datang LG TDK berselang lama bergantian terus. … 1
ChdDSUhNMG9nS0VJQ0FnSURBNzVhYTdnRRAB,Archadius Budi Adi Santosa,5,⭐⭐⭐⭐⭐,9 tahun lalu,Kantor Dinas yang menempati salah satu bangunan cagar budaya Kota Yogyakarta. Terletak di kawasan kotabaru dengan genre bangunan kolonial.
ChZDSUhNMG9nS0VJQ0FnSUNzMzdxYk1REAE,Aris Evo Saputro,5,⭐⭐⭐⭐⭐,6 tahun lalu,"Pelayanan Ramah, Segala Informasi Pariwisata tentang Kota Jogjakarta, Bisa Anda dapatkan disini 1"
ChdDSUhNMG9nS0VJQ0FnSUNycHFQRXJ3RRAB,Jose Rizal,5,⭐⭐⭐⭐⭐,2 tahun lalu,Jam masih bikin live music kenceng-kenceng. Ganggu banget. Saya lantai 7 nginap di swissbel masih terdengar jedag jedug nya. Dinas pariwisata koq malah ngganggu wisatawan mau istirahat. … 1
ChZDSUhNMG9nS0VJQ0FnSURqcl9XYWFREAE,Tri Cahyo Setiaji,5,⭐⭐⭐⭐⭐,2 tahun lalu,"Tiket kebun binatang gembira loka terlalu mahal, hari biasa 50.000, hari libur 75.000, tidak pas dengan ekonomi kelas bawah, di kota besar seperti Ragunan saja tiket cuma 10.000 1"
ChdDSUhNMG9nS0VJQ0FnSUQ3ay1iM2l3RRAB,GUNAWAN ADHI PUTRA,5,⭐⭐⭐⭐⭐,setahun lalu,"Bersih, nyaman dan melayani dengan hati"
ChZDSUhNMG9nS0VJQ0FnSURpektISUl3EAE,Nunung Nurhaniah,5,⭐⭐⭐⭐⭐,5 tahun lalu,"Pelayanan yg ramah dan gedungnya bergaya zaman2 belanda gt. Model jendela yg tinggi dan plafon di dalam ruangan pun dibuat tinggi jg. O yaa satpam disini jg tak kalah ramah, mereka stay di kantor 24jam full"
Ci9DQUlRQUNvZENodHljRjlvT2xWYVIyODFSMWxTY3poM1JsUjFibmx6TVRaa01XYxAB,Risna Syrf26,5,⭐⭐⭐⭐⭐,6 bulan lalu,"tempat nya bagus, staff nya ramah"
ChZDSUhNMG9nS0VJQ0FnSUNkMEpueVhREAE,bernard sindung prakosa,5,⭐⭐⭐⭐⭐,2 tahun lalu,"Pas kesini ada ornamen lampion, langsung gas gawe konten 😆 … 2"
ChZDSUhNMG9nS0VJQ0FnSURPaVAzYVZnEAE,Aun Safrul,5,⭐⭐⭐⭐⭐,4 tahun lalu,"Kecewa, terkait andong yg kita sewa tidak sesuai perjanjian, sebelum transaksi sdh di sepakati akan dibw ke keraton dan tungguin, trus ke tempat pembuatan batik, kaos dan bakpia, ternyata di keraton kita tidak di tawari utk mampir, namun di … 1"
ChZDSUhNMG9nS0VJQ0FnSURob3ZmREJREAE,Ahmad Mudatsir Gede Prabawa,5,⭐⭐⭐⭐⭐,3 tahun lalu,bangunannya masuk cagar budaya kita jogja 1
ChZDSUhNMG9nS0VJQ0FnSURnZ003ZVJREAE,rositaweni nur fatimah,5,⭐⭐⭐⭐⭐,11 tahun lalu,"Meskipun sdh selesai sekolah,saya sering prg ke perpustakaan umum yogya di kotabaru utk menambah wawasan dgn membaca buku n surat kabar."
ChdDSUhNMG9nS0VJQ0FnSUNVOEotQm13RRAB,Dimas Hamas,5,⭐⭐⭐⭐⭐,7 tahun lalu,Tempat dinas pariwisata Jogja yang berada disebelah perpustakaan
Ci9DQUlRQUNvZENodHljRjlvT201WlRGRnBZMnBGYWpkMlYzQkZVbE55WWtKcU1FRRAB,Maxiliano Freddyansyah,5,⭐⭐⭐⭐⭐,sebulan lalu,ramah tamah :)
ChdDSUhNMG9nS0VJQ0FnSUNjX1pPbmlRRRAB,Fletch yk,5,⭐⭐⭐⭐⭐,6 tahun lalu,"Dimohon dengan sangat kepada oknum satpam DinPar jangan godain Mbak Sani terus dong, ingat istri di rumah 1"
ChZDSUhNMG9nS0VJQ0FnSURBeXJ2cEx3EAE,Irawan Sa,5,⭐⭐⭐⭐⭐,9 tahun lalu,Sebelah Selatan gramedia toko buku
ChdDSUhNMG9nS0VJQ0FnSUNpeTZ2eHJ3RRAB,Putri,5,⭐⭐⭐⭐⭐,5 tahun lalu,Gedungnya nampak casual gituu.. keren dan rapi. cucok cucok gitu
ChdDSUhNMG9nS0VJQ0FnSURncmF5MzBnRRAB,Gojek Driver Jogja G5,5,⭐⭐⭐⭐⭐,9 tahun lalu,Menempati bangunan cagar budaya
ChdDSUhNMG9nS0VJQ0FnSURLaFl6QzFRRRAB,Yusronyrf,5,⭐⭐⭐⭐⭐,5 tahun lalu,"Pelayanan memuaskan satpam e unyu"" 😁 …"
